m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
2853960.0,195630900.0,199479615.0,19861957140.0,13672155225.0,20379170835.0,2245305245550.0,1381451519955.0,1396430100105.0,2304662578575.0,6452011298.148679,-1609163.464974133,6436397705.541904,-710152421.1046952,-6593848319.2229595,-279573852.54331756,-19507845944.54264,0.0007921352783867468,-1.9756244842020327e-07,0.0007902183447431661,-5.160976329635407e-08,-4.792026906530659e-07,-2.0317807733676988e-08,-1.4177172135151505e-06
3680670.0,250310805.0,253820880.0,23697791325.0,17245324365.0,24290578350.0,2519539872855.0,1629764195445.0,1649729008365.0,2605789570140.0,6674939751.849451,-16236383.072608067,6786961040.115006,44153731.405854255,-2239207178.2941566,42414721.70668442,-5365686908.678592,0.0004927125078827929,-1.1984930681110482e-06,0.000500981389989525,1.6988311197691941e-09,-8.615432302041658e-08,1.6319220794578586e-09,-2.0644678511118465e-07
2819280.0,190934055.0,197161920.0,19219440525.0,13358100540.0,20173248900.0,2157295898835.0,1338403628400.0,1368436285530.0,2284008750810.0,6288545630.295315,5427205.9623733675,6385039606.107091,3894764942.9390917,-6412875146.380703,1455960164.359286,-19831173494.83096,0.0007911772587849578,6.828100150034685e-07,0.0008033174011581376,2.9183389132240707e-07,-4.805153419915382e-07,1.090947789148842e-07,-1.485945523099776e-06
2816985.0,192964620.0,194556330.0,19615740870.0,13326506040.0,19715882430.0,2220174852240.0,1349733384990.0,1350433618560.0,2214547327620.0,6397585795.782565,-681817.6011586706,6278762408.74717,14146024.247938199,-4943129279.537612,-18179092.172370303,-14429990565.187778,0.0008062079007646362,-8.592096370116332e-08,0.0007912340721234165,1.0621187167254878e-09,-3.7114245211023835e-07,-1.3649314967183464e-09,-1.0834396147519666e-06
2788425.0,192645360.0,191166105.0,19538661000.0,13203235980.0,19346685525.0,2195974933020.0,1336416820380.0,1331173310460.0,2174594512845.0,6229271387.753086,-3955577.0699588805,6240907280.696844,-14632431469.181433,-2548966093.7639766,-4898792339.046401,-7472564271.309494,0.0008011601079101839,-5.08735348799499e-07,0.0008026566253463612,-1.1269874485423287e-06,-1.9632094641839263e-07,-3.773041746854297e-07,-5.755356626770361e-07
4820775.0,330205620.0,327795615.0,30267264780.0,22451641515.0,29827886265.0,3121108271400.0,2057853336675.0,2042891863965.0,3053437257015.0,7649376270.45861,-1170384.4054479045,7538946164.450143,1187915.6619649702,-53065907.87563794,-51103435.85708337,3460324.3474724763,0.0003291488181136462,-5.036105300239391e-08,0.00032439706612868703,2.3280561616506383e-11,-1.0399763026872784e-09,-1.0015161222119607e-09,6.781482622358571e-11
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
3649815.0,250352880.0,247188840.0,23791923300.0,16946300910.0,23372981250.0,2533449290280.0,1610785247460.0,1599727843620.0,2484757649220.0,6619391397.89143,-9199025.711588273,6631770361.079441,-6609293377.745226,705855289.2212582,-2256195881.7127347,3497813329.012353,0.0004969084222712717,-6.905579498191148e-07,0.0004978376936645704,-2.5970355869644814e-07,2.7735662507087715e-08,-8.865427302259702e-08,1.3744201040600182e-07
3719430.0,249567480.0,253606170.0,23558246400.0,16996885515.0,24136664430.0,2511707367060.0,1604308528215.0,1622673424215.0,2583002999640.0,6812689399.720281,-19660772.832167335,6844743500.699299,16748828173.967047,647950556.8277208,5825054758.840586,3859047379.2995286,0.0004924541593913364,-1.4211758073759419e-06,0.0004947711849338947,6.277597303003686e-07,2.4285714951352388e-08,2.1832779979666647e-07,1.4464024091015686e-07
2825145.0,187959225.0,192198345.0,18787451145.0,12783535305.0,19481257185.0,2105814744435.0,1279738812135.0,1302437530035.0,2203480505355.0,6282369012.011915,-3578974.9688596544,6405749973.604116,19927762257.762012,2079925913.4175727,6820400157.893192,6561594538.964532,0.0007871218289174517,-4.4841194742816044e-07,0.000802580304526949,1.485445342212833e-06,1.550408028894703e-07,5.084028761244321e-07,4.891111164073397e-07
4855200.0,332581200.0,332581200.0,30483442560.0,22781812200.0,30483442560.0,3143239174680.0,2088115815360.0,2088115815360.0,3143239174680.0,7701630360.0,0.0,7701630360.0,0.0,0.0,0.0,0.0,0.000326714509333145,0.0,0.000326714509333145,0.0,0.0,0.0,0.0
2824635.0,196091685.0,192834315.0,19896378315.0,13388934375.0,19570169565.0,2234361469455.0,1359649145415.0,1352258929725.0,2213831173635.0,6283310104.013721,1999158.8850768392,6405610943.613793,-19283366261.10589,1070596249.3221918,-6613469223.864847,3193891495.126118,0.0007875240436124704,2.505662879815222e-07,0.0008028527239011487,-1.4380600111065264e-06,7.983988030638499e-08,-4.932004867172154e-07,2.381849505300378e-07
4820520.0,327830040.0,330205620.0,29832533640.0,22456357740.0,30267264780.0,3054064652640.0,2043528554340.0,2058499459500.0,3121108271400.0,7537732430.503595,-1.4516379565066018e-06,7648179810.0,-2324554.395951297,0.00019744364896196988,107704353.6689317,0.0,0.0003243791556171637,-6.246986065569018e-20,0.0003291321536880674,-4.556223196007774e-11,3.869977552995888e-21,2.111050080618088e-09,0.0
4821030.0,330240555.0,327830040.0,30272050875.0,22456357740.0,29832533640.0,3121763966415.0,2058499459500.0,2043528554340.0,3054064652640.0,7650572857.5,0.0,7540090920.0,0.0,0.0,0.0,0.0,0.00032916548261816806,0.0,0.00032441200324412003,0.0,0.0,0.0,0.0
3629415.0,244102575.0,247582305.0,23016816885.0,16644610665.0,23502069645.0,2444376414045.0,1567842914175.0,1582548139425.0,2503174540995.0,6599276559.1814785,-6964912.58905476,6613122597.3041525,8649148797.389019,-1323541563.9947414,2826079548.1346126,-2265274169.68356,0.0005009830926109455,-5.28740297112559e-07,0.0005020342125233935,3.4465278656307653e-07,-5.274071458922584e-08,1.1261410968065988e-07,-9.026703935842611e-08
4820775.0,330205620.0,327796635.0,30267264780.0,22451781255.0,29828157585.0,3121108271400.0,2057872481055.0,2042929034805.0,3053491389435.0,7649376270.45861,-1100510.709600245,7539078771.464164,1187915.6619649702,-49897793.97234193,-42018894.426097445,11608863.515020004,0.0003291488181136462,-4.735442297239924e-08,0.00032440277214188277,2.3280561616506383e-11,-9.778881652080639e-10,-8.234788815951184e-10,2.2750845957531088e-10
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
3654660.0,250623690.0,248703540.0,23812567080.0,17045245755.0,23562572220.0,2535427540500.0,1618558244925.0,1612486980525.0,2506635622590.0,6625678562.541166,-9965649.306447405,6638029086.430364,-6285628483.722718,-545713768.4511443,-1994752699.4496746,-272759436.25028443,0.0004960625059799426,-7.461250831911093e-07,0.0004969871858859794,-2.4616780791872134e-07,-2.1372112984176965e-08,-7.812168673905674e-08,-1.0682240079055987e-08
3718410.0,255119595.0,255814470.0,24345268455.0,17536488975.0,24442025400.0,2607776931255.0,1671215794905.0,1674677037405.0,2619516494520.0,6841548382.989648,-14906374.501436826,6842824918.777947,-1343938602.90193,-1613755997.6959012,-235919596.05632702,-3543101712.6596313,0.0004948115790200942,-1.0780961109417306e-06,0.0004949039038351396,-5.0406465156925626e-08,-6.052637768867928e-08,-8.84852393760505e-09,-1.3288942861004616e-07
3681435.0,251856870.0,251447085.0,23905608420.0,17192960370.0,23963899635.0,2544058001220.0,1631733190950.0,1636556401710.0,2566760063445.0,6675402544.791855,-9211011.193460288,6789717134.155295,-4753452452.132636,207484408.11733314,-1620176509.157995,2498608015.494888,0.0004925419054192,-6.796307748667719e-07,0.0005009765616492144,-1.8279584161458296e-07,7.978892686029803e-09,-6.230451057164566e-08,9.608493187986277e-08
4855455.0,332581200.0,332581200.0,30483442560.0,22781812200.0,30483442560.0,3143239174680.0,2088115815360.0,2088115815360.0,3143239174680.0,7702826820.91067,1196460.91066998,7702826820.91067,1170884.8496169364,-54242347.6129552,-54242347.6129552,1170884.8496169364,0.0003267309435895923,5.0750303933880825e-08,0.0003267309435895923,2.253924440752e-11,-1.0441518057783675e-09,-1.0441518057783675e-09,2.253924440752e-11
4821030.0,327830040.0,330240555.0,29832533640.0,22456357740.0,30272050875.0,3054064652640.0,2043528554340.0,2058499459500.0,3121763966415.0,7540090920.0,0.0,7650572857.5,0.0,0.0,0.0,0.0,0.00032441200324412003,0.0,0.00032916548261816806,0.0,0.0,0.0,0.0
2825655.0,192136380.0,196188075.0,19361086140.0,13341977655.0,20023091385.0,2172856454520.0,1340199740535.0,1361833483065.0,2266145805735.0,6296367156.435338,1755112.0255376946,6401555573.938273,88940798.56784813,-4298671853.611813,77373694.78788297,-13010525977.531542,0.00078859092367444,2.1981967998106243e-07,0.0008017652874396965,6.626789664581249e-09,-3.202848936555292e-07,5.7649493729209765e-09,-9.693866084741842e-07
2851920.0,195359580.0,199377615.0,19831323990.0,13657876245.0,20374304925.0,2241989589690.0,1379876393625.0,1395683005185.0,2304541020585.0,6448983146.716737,295693.02038523246,6435823704.247585,-1911989.4458520664,-6571196891.924344,-20086794.538341086,-19682199090.14942,0.0007928966159701415,3.635518808089994e-08,0.0007912786744800702,-1.3920093216630344e-10,-4.784109738621213e-07,-1.462403743930724e-09,-1.43294748115652e-06
4821030.0,327830040.0,330240555.0,29832533640.0,22456357740.0,30272050875.0,3054064652640.0,2043528554340.0,2058499459500.0,3121763966415.0,7540090920.0,0.0,7650572857.5,0.0,0.0,0.0,0.0,0.00032441200324412003,0.0,0.00032916548261816806,0.0,0.0,0.0,0.0
2853960.0,195630900.0,199479615.0,19861957140.0,13672155225.0,20379170835.0,2245305245550.0,1381451519955.0,1396430100105.0,2304662578575.0,6452011298.148679,-1609163.464974133,6436397705.541904,-710152421.1046952,-6593848319.2229595,-279573852.54331756,-19507845944.54264,0.0007921352783867468,-1.9756244842020327e-07,0.0007902183447431661,-5.160976329635407e-08,-4.792026906530659e-07,-2.0317807733676988e-08,-1.4177172135151505e-06
3680670.0,250310805.0,253820880.0,23697791325.0,17245324365.0,24290578350.0,2519539872855.0,1629764195445.0,1649729008365.0,2605789570140.0,6674939751.849451,-16236383.072608067,6786961040.115006,44153731.405854255,-2239207178.2941566,42414721.70668442,-5365686908.678592,0.0004927125078827929,-1.1984930681110482e-06,0.000500981389989525,1.6988311197691941e-09,-8.615432302041658e-08,1.6319220794578586e-09,-2.0644678511118465e-07
2819280.0,190934055.0,197161920.0,19219440525.0,13358100540.0,20173248900.0,2157295898835.0,1338403628400.0,1368436285530.0,2284008750810.0,6288545630.295315,5427205.9623733675,6385039606.107091,3894764942.9390917,-6412875146.380703,1455960164.359286,-19831173494.83096,0.0007911772587849578,6.828100150034685e-07,0.0008033174011581376,2.9183389132240707e-07,-4.805153419915382e-07,1.090947789148842e-07,-1.485945523099776e-06
2816985.0,192964620.0,194556330.0,19615740870.0,13326506040.0,19715882430.0,2220174852240.0,1349733384990.0,1350433618560.0,2214547327620.0,6397585795.782565,-681817.6011586706,6278762408.74717,14146024.247938199,-4943129279.537612,-18179092.172370303,-14429990565.187778,0.0008062079007646362,-8.592096370116332e-08,0.0007912340721234165,1.0621187167254878e-09,-3.7114245211023835e-07,-1.3649314967183464e-09,-1.0834396147519666e-06
2788425.0,192645360.0,191166105.0,19538661000.0,13203235980.0,19346685525.0,2195974933020.0,1336416820380.0,1331173310460.0,2174594512845.0,6229271387.753086,-3955577.0699588805,6240907280.696844,-14632431469.181433,-2548966093.7639766,-4898792339.046401,-7472564271.309494,0.0008011601079101839,-5.08735348799499e-07,0.0008026566253463612,-1.1269874485423287e-06,-1.9632094641839263e-07,-3.773041746854297e-07,-5.755356626770361e-07
3687555.0,252348765.0,246961380.0,24058701495.0,16889302290.0,23207629050.0,2576654632095.0,1613212406820.0,1586905309380.0,2459568753300.0,6789833858.578243,-10892892.362217465,6668235546.308693,965323785.913519,3454042173.643307,207271822.4054009,12152673518.414076,0.0004993236476994475,-8.010621263476383e-07,0.0004903813209649253,3.69680668720415e-08,1.322760962874862e-07,7.937687544000112e-09,4.6539912706871553e-07
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
3649815.0,250352880.0,247188840.0,23791923300.0,16946300910.0,23372981250.0,2533449290280.0,1610785247460.0,1599727843620.0,2484757649220.0,6619391397.89143,-9199025.711588273,6631770361.079441,-6609293377.745226,705855289.2212582,-2256195881.7127347,3497813329.012353,0.0004969084222712717,-6.905579498191148e-07,0.0004978376936645704,-2.5970355869644814e-07,2.7735662507087715e-08,-8.865427302259702e-08,1.3744201040600182e-07
3719430.0,249567480.0,253606170.0,23558246400.0,16996885515.0,24136664430.0,2511707367060.0,1604308528215.0,1622673424215.0,2583002999640.0,6812689399.720281,-19660772.832167335,6844743500.699299,16748828173.967047,647950556.8277208,5825054758.840586,3859047379.2995286,0.0004924541593913364,-1.4211758073759419e-06,0.0004947711849338947,6.277597303003686e-07,2.4285714951352388e-08,2.1832779979666647e-07,1.4464024091015686e-07
2825145.0,187959225.0,192198345.0,18787451145.0,12783535305.0,19481257185.0,2105814744435.0,1279738812135.0,1302437530035.0,2203480505355.0,6282369012.011915,-3578974.9688596544,6405749973.604116,19927762257.762012,2079925913.4175727,6820400157.893192,6561594538.964532,0.0007871218289174517,-4.4841194742816044e-07,0.000802580304526949,1.485445342212833e-06,1.550408028894703e-07,5.084028761244321e-07,4.891111164073397e-07
4855200.0,332581200.0,332581200.0,30483442560.0,22781812200.0,30483442560.0,3143239174680.0,2088115815360.0,2088115815360.0,3143239174680.0,7701630360.0,0.0,7701630360.0,0.0,0.0,0.0,0.0,0.000326714509333145,0.0,0.000326714509333145,0.0,0.0,0.0,0.0
2824635.0,196091685.0,192834315.0,19896378315.0,13388934375.0,19570169565.0,2234361469455.0,1359649145415.0,1352258929725.0,2213831173635.0,6283310104.013721,1999158.8850768392,6405610943.613793,-19283366261.10589,1070596249.3221918,-6613469223.864847,3193891495.126118,0.0007875240436124704,2.505662879815222e-07,0.0008028527239011487,-1.4380600111065264e-06,7.983988030638499e-08,-4.932004867172154e-07,2.381849505300378e-07
4820520.0,327830040.0,330205620.0,29832533640.0,22456357740.0,30267264780.0,3054064652640.0,2043528554340.0,2058499459500.0,3121108271400.0,7537732430.503595,-1.4516379565066018e-06,7648179810.0,-2324554.395951297,0.00019744364896196988,107704353.6689317,0.0,0.0003243791556171637,-6.246986065569018e-20,0.0003291321536880674,-4.556223196007774e-11,3.869977552995888e-21,2.111050080618088e-09,0.0
4821030.0,330240555.0,327830040.0,30272050875.0,22456357740.0,29832533640.0,3121763966415.0,2058499459500.0,2043528554340.0,3054064652640.0,7650572857.5,0.0,7540090920.0,0.0,0.0,0.0,0.0,0.00032916548261816806,0.0,0.00032441200324412003,0.0,0.0,0.0,0.0
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
4820775.0,330205620.0,327796635.0,30267264780.0,22451781255.0,29828157585.0,3121108271400.0,2057872481055.0,2042929034805.0,3053491389435.0,7649376270.45861,-1100510.709600245,7539078771.464164,1187915.6619649702,-49897793.97234193,-42018894.426097445,11608863.515020004,0.0003291488181136462,-4.735442297239924e-08,0.00032440277214188277,2.3280561616506383e-11,-9.778881652080639e-10,-8.234788815951184e-10,2.2750845957531088e-10
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
3654660.0,250623690.0,248703540.0,23812567080.0,17045245755.0,23562572220.0,2535427540500.0,1618558244925.0,1612486980525.0,2506635622590.0,6625678562.541166,-9965649.306447405,6638029086.430364,-6285628483.722718,-545713768.4511443,-1994752699.4496746,-272759436.25028443,0.0004960625059799426,-7.461250831911093e-07,0.0004969871858859794,-2.4616780791872134e-07,-2.1372112984176965e-08,-7.812168673905674e-08,-1.0682240079055987e-08
3718410.0,255119595.0,255814470.0,24345268455.0,17536488975.0,24442025400.0,2607776931255.0,1671215794905.0,1674677037405.0,2619516494520.0,6841548382.989648,-14906374.501436826,6842824918.777947,-1343938602.90193,-1613755997.6959012,-235919596.05632702,-3543101712.6596313,0.0004948115790200942,-1.0780961109417306e-06,0.0004949039038351396,-5.0406465156925626e-08,-6.052637768867928e-08,-8.84852393760505e-09,-1.3288942861004616e-07
3681435.0,251856870.0,251447085.0,23905608420.0,17192960370.0,23963899635.0,2544058001220.0,1631733190950.0,1636556401710.0,2566760063445.0,6675402544.791855,-9211011.193460288,6789717134.155295,-4753452452.132636,207484408.11733314,-1620176509.157995,2498608015.494888,0.0004925419054192,-6.796307748667719e-07,0.0005009765616492144,-1.8279584161458296e-07,7.978892686029803e-09,-6.230451057164566e-08,9.608493187986277e-08
4855455.0,332581200.0,332581200.0,30483442560.0,22781812200.0,30483442560.0,3143239174680.0,2088115815360.0,2088115815360.0,3143239174680.0,7702826820.91067,1196460.91066998,7702826820.91067,1170884.8496169364,-54242347.6129552,-54242347.6129552,1170884.8496169364,0.0003267309435895923,5.0750303933880825e-08,0.0003267309435895923,2.253924440752e-11,-1.0441518057783675e-09,-1.0441518057783675e-09,2.253924440752e-11
4821030.0,327830040.0,330240555.0,29832533640.0,22456357740.0,30272050875.0,3054064652640.0,2043528554340.0,2058499459500.0,3121763966415.0,7540090920.0,0.0,7650572857.5,0.0,0.0,0.0,0.0,0.00032441200324412003,0.0,0.00032916548261816806,0.0,0.0,0.0,0.0
